event_id,createdAt,createdBy,request_request,status
5,2025-03-19T02:52:32,Sofia Martins,4506491096,COMPLETED
6,2025-03-18T23:22:32,Paulo Henrique,4506491096,COMPLETED
7,2025-03-19T06:58:32,Gabriel Rocha,4506491096,COMPLETED
8,2025-03-19T00:16:32,Daniel Souza,4506491096,COMPLETED
9,2025-03-19T08:58:32,Kelly Santos,4506491096,COMPLETED
10,2025-03-19T10:52:32,Bruna Costa,4506491096,NOT_COMPLETED
1,2025-08-12T04:56:46,Marcos Oliveira,4530248450,COMPLETED
2,2025-08-12T06:26:46,Daniel Souza,4530248450,NOT_COMPLETED
1,2025-06-28T22:30:26,Kelly Santos,4595947304,COMPLETED
2,2025-06-28T21:59:26,Gabriel Rocha,4595947304,COMPLETED
3,2025-06-29T00:21:26,Sofia Martins,4595947304,COMPLETED
4,2025-06-29T00:11:26,Carla Mendes,4595947304,NOT_COMPLETED
1,2025-09-05T06:24:20,Kelly Santos,4569387332,COMPLETED
2,2025-09-05T08:41:20,Carla Mendes,4569387332,COMPLETED
3,2025-09-05T09:55:20,Gabriel Rocha,4569387332,COMPLETED
4,2025-09-05T08:45:20,Fábio Fernandes,4569387332,COMPLETED
5,2025-09-05T09:36:20,Ana Lima,4569387332,COMPLETED
6,2025-09-05T13:13:20,Kelly Santos,4569387332,COMPLETED
7,2025-09-05T13:57:20,Paulo Henrique,4569387332,COMPLETED
8,2025-09-05T11:53:20,Sofia Martins,4569387332,NOT_COMPLETED
1,2025-10-14T12:51:24,Rafael Duarte,4563343091,COMPLETED
2,2025-10-14T14:29:24,Caio Gonçalves,4563343091,COMPLETED
3,2025-10-14T13:01:24,Daniel Souza,4563343091,COMPLETED
4,2025-10-14T15:01:24,Gabriel Rocha,4563343091,NOT_COMPLETED
1,2025-06-20T17:59:36,Tiago Nunes,4582216351,COMPLETED
2,2025-06-20T19:14:36,Julia Ribeiro,4582216351,COMPLETED
3,2025-06-20T17:27:36,Rafael Duarte,4582216351,COMPLETED
4,2025-06-20T22:36:36,Carla Mendes,4582216351,COMPLETED
5,2025-06-20T19:21:36,Gabriel Rocha,4582216351,COMPLETED
6,2025-06-20T22:48:36,Bruna Costa,4582216351,COMPLETED
7,2025-06-20T23:15:36,Julia Ribeiro,4582216351,COMPLETED
8,2025-06-21T03:08:36,Caio Gonçalves,4582216351,COMPLETED
9,2025-06-20T19:54:36,Rafael Duarte,4582216351,NOT_COMPLETED
1,2025-06-26T03:26:45,Daniel Souza,4528592911,COMPLETED
2,2025-06-26T04:46:45,Kelly Santos,4528592911,COMPLETED
3,2025-06-26T07:20:45,Gabriel Rocha,4528592911,COMPLETED
4,2025-06-26T08:10:45,Carla Mendes,4528592911,COMPLETED
5,2025-06-26T05:22:45,Kelly Santos,4528592911,COMPLETED
6,2025-06-26T08:56:45,Tiago Nunes,4528592911,COMPLETED
7,2025-06-26T09:27:45,Caio Gonçalves,4528592911,NOT_COMPLETED
1,2025-10-02T11:35:12,Fábio Fernandes,4530347738,COMPLETED
2,2025-10-02T13:18:12,Sofia Martins,4530347738,COMPLETED
3,2025-10-02T12:20:12,Carla Mendes,4530347738,COMPLETED
4,2025-10-02T13:16:12,Gabriel Rocha,4530347738,COMPLETED
5,2025-10-02T16:02:12,Sofia Martins,4530347738,COMPLETED
6,2025-10-02T14:38:12,Sofia Martins,4530347738,COMPLETED
7,2025-10-02T16:15:12,Bruna Costa,4530347738,COMPLETED
8,2025-10-02T18:48:12,Gabriel Rocha,4530347738,COMPLETED
9,2025-10-02T22:50:12,Rafael Duarte,4530347738,COMPLETED
10,2025-10-02T16:52:12,Rafael Duarte,4530347738,NOT_COMPLETED
1,2025-06-10T02:28:47,Fábio Fernandes,4557800740,COMPLETED
2,2025-06-10T05:17:47,Sofia Martins,4557800740,COMPLETED
3,2025-06-10T05:05:47,Caio Gonçalves,4557800740,COMPLETED
4,2025-06-10T04:27:47,Daniel Souza,4557800740,COMPLETED
5,2025-06-10T05:03:47,Carla Mendes,4557800740,COMPLETED
6,2025-06-10T04:53:47,Rafael Duarte,4557800740,COMPLETED
7,2025-06-10T05:46:47,Kelly Santos,4557800740,COMPLETED
8,2025-06-10T12:55:47,Gabriel Rocha,4557800740,COMPLETED
9,2025-06-10T10:56:47,Amanda Freitas,4557800740,NOT_COMPLETED
1,2025-11-06T15:58:21,Ana Lima,4535956573,COMPLETED
2,2025-11-06T16:12:21,Rafael Duarte,4535956573,COMPLETED
3,2025-11-06T19:12:21,Rafael Duarte,4535956573,COMPLETED
4,2025-11-06T17:46:21,Rafael Duarte,4535956573,COMPLETED
5,2025-11-06T19:07:21,Tiago Nunes,4535956573,COMPLETED
6,2025-11-07T00:36:21,Paulo Henrique,4535956573,COMPLETED
7,2025-11-06T17:48:21,Caio Gonçalves,4535956573,COMPLETED
8,2025-11-06T22:38:21,Julia Ribeiro,4535956573,COMPLETED
9,2025-11-06T23:03:21,Rafael Duarte,4535956573,NOT_COMPLETED
1,2025-01-27T07:49:15,Tiago Nunes,4526311261,COMPLETED
2,2025-01-27T09:17:15,Carla Mendes,4526311261,COMPLETED
3,2025-01-27T08:55:15,Rafael Duarte,4526311261,COMPLETED
4,2025-01-27T09:51:15,Caio Gonçalves,4526311261,COMPLETED
5,2025-01-27T09:58:15,Gabriel Rocha,4526311261,NOT_COMPLETED
1,2025-03-18T09:24:40,Tiago Nunes,4509046996,COMPLETED
2,2025-03-18T09:04:40,Caio Gonçalves,4509046996,COMPLETED
3,2025-03-18T11:05:40,Paulo Henrique,4509046996,COMPLETED
4,2025-03-18T12:22:40,Gabriel Rocha,4509046996,COMPLETED
5,2025-03-18T12:24:40,Caio Gonçalves,4509046996,NOT_COMPLETED
1,2025-03-11T16:03:32,Bruna Costa,4546926762,COMPLETED
2,2025-03-11T14:53:32,Carla Mendes,4546926762,COMPLETED
3,2025-03-11T17:17:32,Tiago Nunes,4546926762,COMPLETED
4,2025-03-11T16:25:32,Paulo Henrique,4546926762,COMPLETED
5,2025-03-11T18:21:32,Rafael Duarte,4546926762,COMPLETED
6,2025-03-11T22:53:32,Sofia Martins,4546926762,COMPLETED
7,2025-03-11T16:33:32,Fábio Fernandes,4546926762,COMPLETED
8,2025-03-11T18:25:32,Paulo Henrique,4546926762,NOT_COMPLETED
1,2025-05-14T19:28:47,Marcos Oliveira,4526029138,COMPLETED
2,2025-05-14T20:45:47,Bruna Costa,4526029138,COMPLETED
3,2025-05-14T20:07:47,Julia Ribeiro,4526029138,COMPLETED
4,2025-05-14T18:51:47,Julia Ribeiro,4526029138,COMPLETED
5,2025-05-14T22:32:47,Julia Ribeiro,4526029138,COMPLETED
6,2025-05-14T19:49:47,Sofia Martins,4526029138,COMPLETED
7,2025-05-15T00:46:47,Daniel Souza,4526029138,NOT_COMPLETED
1,2025-06-19T15:38:14,Ana Lima,4531170156,COMPLETED
2,2025-06-19T16:33:14,Paulo Henrique,4531170156,COMPLETED
3,2025-06-19T16:46:14,Sofia Martins,4531170156,COMPLETED
4,2025-06-19T16:45:14,Tiago Nunes,4531170156,COMPLETED
5,2025-06-19T17:00:14,Carla Mendes,4531170156,COMPLETED
6,2025-06-19T23:55:14,Gabriel Rocha,4531170156,NOT_COMPLETED
1,2025-06-20T09:54:36,Daniel Souza,4567783798,COMPLETED
2,2025-06-20T12:02:36,Bruna Costa,4567783798,NOT_COMPLETED
1,2025-01-11T20:00:07,Julia Ribeiro,4576161792,NOT_COMPLETED
1,2025-06-09T08:22:59,Caio Gonçalves,4533439825,COMPLETED
2,2025-06-09T09:08:59,Kelly Santos,4533439825,COMPLETED
3,2025-06-09T11:43:59,Kelly Santos,4533439825,COMPLETED
4,2025-06-09T13:28:59,Bruna Costa,4533439825,COMPLETED
5,2025-06-09T11:22:59,Kelly Santos,4533439825,COMPLETED
6,2025-06-09T14:10:59,Carla Mendes,4533439825,NOT_COMPLETED
1,2025-06-08T19:46:26,Fábio Fernandes,4563240351,COMPLETED
2,2025-06-08T21:01:26,Julia Ribeiro,4563240351,COMPLETED
3,2025-06-08T20:17:26,Amanda Freitas,4563240351,COMPLETED
4,2025-06-08T21:11:26,Kelly Santos,4563240351,COMPLETED
5,2025-06-09T02:01:26,Caio Gonçalves,4563240351,COMPLETED
6,2025-06-09T01:11:26,Ana Lima,4563240351,COMPLETED
7,2025-06-08T22:13:26,Rafael Duarte,4563240351,NOT_COMPLETED
1,2025-12-07T08:44:26,Bruna Costa,4581884044,COMPLETED
2,2025-12-07T09:43:26,Ana Lima,4581884044,NOT_COMPLETED
1,2025-05-13T11:09:07,Caio Gonçalves,4533270911,COMPLETED
2,2025-05-13T13:15:07,Sofia Martins,4533270911,COMPLETED
3,2025-05-13T11:07:07,Tiago Nunes,4533270911,COMPLETED
4,2025-05-13T11:01:07,Daniel Souza,4533270911,COMPLETED
5,2025-05-13T12:40:07,Amanda Freitas,4533270911,COMPLETED
6,2025-05-13T13:55:07,Daniel Souza,4533270911,NOT_COMPLETED
1,2025-07-20T07:56:09,Caio Gonçalves,4545428751,NOT_COMPLETED
1,2025-11-26T08:27:29,Amanda Freitas,4598375169,COMPLETED
2,2025-11-26T08:04:29,Sofia Martins,4598375169,COMPLETED
3,2025-11-26T10:06:29,Caio Gonçalves,4598375169,COMPLETED
4,2025-11-26T13:02:29,Carla Mendes,4598375169,COMPLETED
5,2025-11-26T12:01:29,Marcos Oliveira,4598375169,COMPLETED
6,2025-11-26T10:54:29,Daniel Souza,4598375169,COMPLETED
7,2025-11-26T13:52:29,Marcos Oliveira,4598375169,COMPLETED
8,2025-11-26T14:26:29,Carla Mendes,4598375169,COMPLETED
9,2025-11-26T13:51:29,Sofia Martins,4598375169,COMPLETED
10,2025-11-26T18:36:29,Marcos Oliveira,4598375169,COMPLETED
11,2025-11-26T16:49:29,Julia Ribeiro,4598375169,NOT_COMPLETED
1,2025-12-04T15:14:05,Kelly Santos,4504794149,COMPLETED
2,2025-12-04T17:09:05,Julia Ribeiro,4504794149,COMPLETED
3,2025-12-04T19:34:05,Gabriel Rocha,4504794149,NOT_COMPLETED
1,2025-04-28T06:04:03,Julia Ribeiro,4521475894,COMPLETED
2,2025-04-28T06:45:03,Sofia Martins,4521475894,COMPLETED
3,2025-04-28T07:09:03,Bruna Costa,4521475894,NOT_COMPLETED
1,2025-03-20T09:13:51,Sofia Martins,4503020229,COMPLETED
2,2025-03-20T09:56:51,Paulo Henrique,4503020229,COMPLETED
3,2025-03-20T09:56:51,Rafael Duarte,4503020229,NOT_COMPLETED
1,2025-01-05T02:25:38,Daniel Souza,4506683252,COMPLETED
2,2025-01-05T02:47:38,Amanda Freitas,4506683252,COMPLETED
3,2025-01-05T04:12:38,Amanda Freitas,4506683252,COMPLETED
4,2025-01-05T05:51:38,Kelly Santos,4506683252,COMPLETED
5,2025-01-05T06:50:38,Kelly Santos,4506683252,COMPLETED
6,2025-01-05T07:27:38,Ana Lima,4506683252,COMPLETED
7,2025-01-05T04:59:38,Marcos Oliveira,4506683252,NOT_COMPLETED
1,2025-07-23T00:28:59,Kelly Santos,4507744436,COMPLETED
2,2025-07-22T23:42:59,Ana Lima,4507744436,COMPLETED
3,2025-07-22T23:31:59,Sofia Martins,4507744436,COMPLETED
4,2025-07-23T04:20:59,Paulo Henrique,4507744436,NOT_COMPLETED
1,2025-08-09T21:10:32,Marcos Oliveira,4558016062,COMPLETED
2,2025-08-09T21:38:32,Marcos Oliveira,4558016062,COMPLETED
3,2025-08-09T23:51:32,Sofia Martins,4558016062,NOT_COMPLETED
1,2025-10-08T00:56:15,Carla Mendes,4588490704,COMPLETED
2,2025-10-07T23:56:15,Gabriel Rocha,4588490704,COMPLETED
3,2025-10-08T03:01:15,Kelly Santos,4588490704,COMPLETED
4,2025-10-08T00:50:15,Rafael Duarte,4588490704,COMPLETED
5,2025-10-08T05:11:15,Bruna Costa,4588490704,NOT_COMPLETED
1,2025-01-09T21:51:36,Daniel Souza,4567857632,COMPLETED
2,2025-01-09T22:39:36,Ana Lima,4567857632,COMPLETED
3,2025-01-10T00:15:36,Rafael Duarte,4567857632,NOT_COMPLETED
1,2025-01-09T18:30:22,Ana Lima,4533978599,COMPLETED
2,2025-01-09T19:39:22,Fábio Fernandes,4533978599,COMPLETED
3,2025-01-09T18:26:22,Paulo Henrique,4533978599,COMPLETED
4,2025-01-09T21:09:22,Julia Ribeiro,4533978599,COMPLETED
5,2025-01-09T23:56:22,Paulo Henrique,4533978599,COMPLETED
6,2025-01-09T20:05:22,Tiago Nunes,4533978599,COMPLETED
7,2025-01-09T22:49:22,Kelly Santos,4533978599,COMPLETED
8,2025-01-09T21:33:22,Sofia Martins,4533978599,COMPLETED
9,2025-01-09T20:50:22,Rafael Duarte,4533978599,COMPLETED
10,2025-01-10T05:41:22,Caio Gonçalves,4533978599,COMPLETED
11,2025-01-10T07:37:22,Julia Ribeiro,4533978599,NOT_COMPLETED
1,2025-12-26T08:50:09,Ana Lima,4543462775,COMPLETED
2,2025-12-26T08:31:09,Marcos Oliveira,4543462775,COMPLETED
3,2025-12-26T10:07:09,Carla Mendes,4543462775,COMPLETED
4,2025-12-26T09:09:09,Kelly Santos,4543462775,COMPLETED
5,2025-12-26T12:20:09,Tiago Nunes,4543462775,COMPLETED
6,2025-12-26T16:01:09,Daniel Souza,4543462775,COMPLETED
7,2025-12-26T16:03:09,Daniel Souza,4543462775,NOT_COMPLETED
1,2025-02-21T03:38:40,Daniel Souza,4515274410,COMPLETED
2,2025-02-21T03:52:40,Caio Gonçalves,4515274410,COMPLETED
3,2025-02-21T05:31:40,Gabriel Rocha,4515274410,COMPLETED
4,2025-02-21T03:16:40,Kelly Santos,4515274410,COMPLETED
5,2025-02-21T07:11:40,Fábio Fernandes,4515274410,COMPLETED
6,2025-02-21T09:22:40,Julia Ribeiro,4515274410,COMPLETED
7,2025-02-21T03:12:40,Ana Lima,4515274410,COMPLETED
8,2025-02-21T09:20:40,Ana Lima,4515274410,NOT_COMPLETED
1,2025-11-24T23:22:14,Caio Gonçalves,4521496572,NOT_COMPLETED
1,2025-08-04T13:30:41,Daniel Souza,4569768096,COMPLETED
2,2025-08-04T15:39:41,Caio Gonçalves,4569768096,COMPLETED
3,2025-08-04T16:29:41,Gabriel Rocha,4569768096,NOT_COMPLETED
1,2025-02-13T05:36:46,Carla Mendes,4557234150,COMPLETED
2,2025-02-13T08:08:46,Kelly Santos,4557234150,NOT_COMPLETED
1,2025-11-16T20:53:42,Tiago Nunes,4576657909,COMPLETED
2,2025-11-16T19:36:42,Amanda Freitas,4576657909,COMPLETED
3,2025-11-16T22:35:42,Daniel Souza,4576657909,COMPLETED
4,2025-11-16T23:42:42,Sofia Martins,4576657909,COMPLETED
5,2025-11-16T21:56:42,Caio Gonçalves,4576657909,COMPLETED
6,2025-11-17T00:56:42,Caio Gonçalves,4576657909,COMPLETED
7,2025-11-17T05:42:42,Bruna Costa,4576657909,COMPLETED
8,2025-11-17T00:46:42,Gabriel Rocha,4576657909,COMPLETED
9,2025-11-17T02:38:42,Sofia Martins,4576657909,NOT_COMPLETED
1,2025-11-23T14:43:03,Kelly Santos,4507244263,NOT_COMPLETED
1,2025-11-24T21:43:18,Daniel Souza,4520875086,COMPLETED
2,2025-11-24T23:22:18,Ana Lima,4520875086,COMPLETED
3,2025-11-24T23:42:18,Sofia Martins,4520875086,COMPLETED
4,2025-11-25T00:28:18,Tiago Nunes,4520875086,COMPLETED
5,2025-11-24T22:49:18,Bruna Costa,4520875086,NOT_COMPLETED
1,2025-05-14T00:10:05,Julia Ribeiro,4570160355,COMPLETED
2,2025-05-14T01:47:05,Paulo Henrique,4570160355,COMPLETED
3,2025-05-14T04:27:05,Carla Mendes,4570160355,COMPLETED
4,2025-05-14T01:05:05,Tiago Nunes,4570160355,COMPLETED
5,2025-05-14T00:32:05,Kelly Santos,4570160355,COMPLETED
6,2025-05-14T07:33:05,Ana Lima,4570160355,COMPLETED
7,2025-05-14T03:13:05,Fábio Fernandes,4570160355,COMPLETED
8,2025-05-14T04:45:05,Carla Mendes,4570160355,COMPLETED
9,2025-05-14T06:51:05,Caio Gonçalves,4570160355,COMPLETED
10,2025-05-14T08:37:05,Marcos Oliveira,4570160355,NOT_COMPLETED
1,2025-12-11T03:09:48,Ana Lima,4554519053,COMPLETED
2,2025-12-11T02:54:48,Julia Ribeiro,4554519053,COMPLETED
3,2025-12-11T03:55:48,Gabriel Rocha,4554519053,COMPLETED
4,2025-12-11T04:56:48,Daniel Souza,4554519053,COMPLETED
5,2025-12-11T04:33:48,Rafael Duarte,4554519053,COMPLETED
6,2025-12-11T04:58:48,Julia Ribeiro,4554519053,COMPLETED
7,2025-12-11T12:30:48,Caio Gonçalves,4554519053,COMPLETED
8,2025-12-11T11:16:48,Marcos Oliveira,4554519053,COMPLETED
9,2025-12-11T10:25:48,Fábio Fernandes,4554519053,NOT_COMPLETED
1,2025-10-16T19:00:13,Marcos Oliveira,4503492812,NOT_COMPLETED
1,2025-11-12T10:18:55,Amanda Freitas,4584389824,COMPLETED
2,2025-11-12T11:16:55,Marcos Oliveira,4584389824,COMPLETED
3,2025-11-12T09:18:55,Sofia Martins,4584389824,COMPLETED
4,2025-11-12T09:30:55,Gabriel Rocha,4584389824,COMPLETED
5,2025-11-12T10:19:55,Fábio Fernandes,4584389824,COMPLETED
6,2025-11-12T15:36:55,Julia Ribeiro,4584389824,COMPLETED
7,2025-11-12T11:56:55,Gabriel Rocha,4584389824,NOT_COMPLETED
1,2025-07-09T06:34:51,Amanda Freitas,4575296284,COMPLETED
2,2025-07-09T06:51:51,Carla Mendes,4575296284,COMPLETED
3,2025-07-09T10:16:51,Kelly Santos,4575296284,COMPLETED
4,2025-07-09T08:41:51,Daniel Souza,4575296284,COMPLETED
5,2025-07-09T11:59:51,Paulo Henrique,4575296284,COMPLETED
6,2025-07-09T12:07:51,Julia Ribeiro,4575296284,NOT_COMPLETED
1,2025-05-13T01:06:44,Amanda Freitas,4546037726,COMPLETED
2,2025-05-13T02:32:44,Amanda Freitas,4546037726,COMPLETED
3,2025-05-13T03:27:44,Daniel Souza,4546037726,COMPLETED
4,2025-05-13T01:46:44,Ana Lima,4546037726,COMPLETED
5,2025-05-13T04:52:44,Ana Lima,4546037726,COMPLETED
6,2025-05-13T07:54:44,Amanda Freitas,4546037726,COMPLETED
7,2025-05-13T01:34:44,Paulo Henrique,4546037726,COMPLETED
8,2025-05-13T02:22:44,Julia Ribeiro,4546037726,COMPLETED
9,2025-05-13T01:21:44,Amanda Freitas,4546037726,COMPLETED
10,2025-05-13T10:02:44,Ana Lima,4546037726,COMPLETED
11,2025-05-13T04:06:44,Gabriel Rocha,4546037726,NOT_COMPLETED
1,2025-03-06T21:48:00,Paulo Henrique,4582720037,NOT_COMPLETED
1,2025-08-03T20:50:02,Caio Gonçalves,4524049173,COMPLETED
2,2025-08-03T22:54:02,Sofia Martins,4524049173,NOT_COMPLETED
1,2025-11-06T05:43:03,Daniel Souza,4521605002,COMPLETED
2,2025-11-06T07:26:03,Rafael Duarte,4521605002,COMPLETED
3,2025-11-06T06:50:03,Carla Mendes,4521605002,COMPLETED
4,2025-11-06T06:36:03,Tiago Nunes,4521605002,COMPLETED
5,2025-11-06T12:17:03,Marcos Oliveira,4521605002,COMPLETED
6,2025-11-06T06:32:03,Amanda Freitas,4521605002,COMPLETED
7,2025-11-06T08:06:03,Tiago Nunes,4521605002,COMPLETED
8,2025-11-06T16:28:03,Tiago Nunes,4521605002,COMPLETED
9,2025-11-06T11:14:03,Gabriel Rocha,4521605002,NOT_COMPLETED
1,2025-03-22T09:59:13,Caio Gonçalves,4531849113,COMPLETED
2,2025-03-22T11:17:13,Paulo Henrique,4531849113,COMPLETED
3,2025-03-22T12:50:13,Paulo Henrique,4531849113,COMPLETED
4,2025-03-22T11:33:13,Rafael Duarte,4531849113,COMPLETED
5,2025-03-22T09:55:13,Carla Mendes,4531849113,COMPLETED
6,2025-03-22T10:47:13,Carla Mendes,4531849113,COMPLETED
7,2025-03-22T11:25:13,Paulo Henrique,4531849113,COMPLETED
8,2025-03-22T14:01:13,Bruna Costa,4531849113,COMPLETED
9,2025-03-22T12:32:13,Amanda Freitas,4531849113,COMPLETED
10,2025-03-22T17:55:13,Sofia Martins,4531849113,NOT_COMPLETED
1,2025-03-12T08:12:31,Fábio Fernandes,4554334073,COMPLETED
2,2025-03-12T07:32:31,Daniel Souza,4554334073,COMPLETED
3,2025-03-12T11:16:31,Sofia Martins,4554334073,COMPLETED
4,2025-03-12T09:30:31,Caio Gonçalves,4554334073,NOT_COMPLETED
1,2025-12-23T17:25:21,Sofia Martins,4505274129,NOT_COMPLETED
1,2025-08-01T07:49:14,Rafael Duarte,4526746886,COMPLETED
2,2025-08-01T07:36:14,Paulo Henrique,4526746886,COMPLETED
3,2025-08-01T11:04:14,Tiago Nunes,4526746886,COMPLETED
4,2025-08-01T12:12:14,Fábio Fernandes,4526746886,COMPLETED
5,2025-08-01T10:01:14,Marcos Oliveira,4526746886,COMPLETED
6,2025-08-01T09:58:14,Bruna Costa,4526746886,NOT_COMPLETED
1,2025-05-23T14:37:12,Julia Ribeiro,4535292168,COMPLETED
2,2025-05-23T14:07:12,Amanda Freitas,4535292168,COMPLETED
3,2025-05-23T14:39:12,Julia Ribeiro,4535292168,COMPLETED
4,2025-05-23T17:15:12,Kelly Santos,4535292168,COMPLETED
5,2025-05-23T20:22:12,Paulo Henrique,4535292168,COMPLETED
6,2025-05-23T16:39:12,Fábio Fernandes,4535292168,COMPLETED
7,2025-05-23T22:26:12,Carla Mendes,4535292168,COMPLETED
8,2025-05-23T22:31:12,Rafael Duarte,4535292168,COMPLETED
9,2025-05-23T18:24:12,Marcos Oliveira,4535292168,NOT_COMPLETED
1,2025-06-17T11:28:49,Amanda Freitas,4590151338,COMPLETED
2,2025-06-17T11:07:49,Fábio Fernandes,4590151338,NOT_COMPLETED
1,2025-04-02T14:06:40,Paulo Henrique,4593582475,COMPLETED
2,2025-04-02T15:40:40,Caio Gonçalves,4593582475,COMPLETED
3,2025-04-02T17:06:40,Marcos Oliveira,4593582475,COMPLETED
4,2025-04-02T14:56:40,Daniel Souza,4593582475,NOT_COMPLETED
1,2025-04-01T01:33:34,Sofia Martins,4549898719,COMPLETED
2,2025-04-01T00:58:34,Julia Ribeiro,4549898719,NOT_COMPLETED
1,2025-12-13T22:14:32,Caio Gonçalves,4564390750,COMPLETED
2,2025-12-13T22:33:32,Daniel Souza,4564390750,COMPLETED
3,2025-12-14T00:59:32,Gabriel Rocha,4564390750,NOT_COMPLETED
1,2025-04-03T19:01:28,Marcos Oliveira,4525121987,COMPLETED
2,2025-04-03T19:02:28,Fábio Fernandes,4525121987,COMPLETED
3,2025-04-03T20:52:28,Kelly Santos,4525121987,COMPLETED
4,2025-04-03T18:58:28,Julia Ribeiro,4525121987,COMPLETED
5,2025-04-03T20:38:28,Daniel Souza,4525121987,NOT_COMPLETED
1,2025-08-17T04:01:03,Tiago Nunes,4585489261,COMPLETED
2,2025-08-17T05:24:03,Bruna Costa,4585489261,NOT_COMPLETED
1,2025-12-27T10:45:20,Daniel Souza,4534261377,COMPLETED
2,2025-12-27T10:13:20,Amanda Freitas,4534261377,COMPLETED
3,2025-12-27T12:10:20,Carla Mendes,4534261377,COMPLETED
4,2025-12-27T10:53:20,Ana Lima,4534261377,COMPLETED
5,2025-12-27T15:49:20,Fábio Fernandes,4534261377,COMPLETED
6,2025-12-27T15:49:20,Sofia Martins,4534261377,NOT_COMPLETED
1,2025-08-27T10:47:54,Amanda Freitas,4541988186,COMPLETED
2,2025-08-27T11:59:54,Tiago Nunes,4541988186,COMPLETED
3,2025-08-27T10:13:54,Ana Lima,4541988186,COMPLETED
4,2025-08-27T13:39:54,Paulo Henrique,4541988186,COMPLETED
5,2025-08-27T12:36:54,Carla Mendes,4541988186,COMPLETED
6,2025-08-27T14:07:54,Caio Gonçalves,4541988186,COMPLETED
7,2025-08-27T16:17:54,Amanda Freitas,4541988186,COMPLETED
8,2025-08-27T18:35:54,Ana Lima,4541988186,COMPLETED
9,2025-08-27T17:19:54,Paulo Henrique,4541988186,NOT_COMPLETED
1,2025-04-25T16:02:44,Kelly Santos,4570980479,COMPLETED
2,2025-04-25T17:10:44,Carla Mendes,4570980479,NOT_COMPLETED
1,2025-05-20T19:48:48,Ana Lima,4598911203,COMPLETED
2,2025-05-20T21:20:48,Rafael Duarte,4598911203,COMPLETED
3,2025-05-20T23:06:48,Tiago Nunes,4598911203,COMPLETED
4,2025-05-21T00:14:48,Bruna Costa,4598911203,COMPLETED
5,2025-05-20T19:47:48,Kelly Santos,4598911203,COMPLETED
6,2025-05-21T03:12:48,Amanda Freitas,4598911203,COMPLETED
7,2025-05-20T22:05:48,Kelly Santos,4598911203,NOT_COMPLETED
1,2025-03-14T22:47:08,Tiago Nunes,4528941505,COMPLETED
2,2025-03-15T00:26:08,Daniel Souza,4528941505,COMPLETED
3,2025-03-14T23:05:08,Bruna Costa,4528941505,NOT_COMPLETED
1,2025-08-03T06:09:35,Caio Gonçalves,4546900348,COMPLETED
2,2025-08-03T05:48:35,Ana Lima,4546900348,COMPLETED
3,2025-08-03T06:01:35,Kelly Santos,4546900348,COMPLETED
4,2025-08-03T06:00:35,Fábio Fernandes,4546900348,COMPLETED
5,2025-08-03T11:06:35,Tiago Nunes,4546900348,COMPLETED
6,2025-08-03T12:10:35,Tiago Nunes,4546900348,COMPLETED
7,2025-08-03T10:52:35,Fábio Fernandes,4546900348,NOT_COMPLETED
1,2025-11-05T05:34:25,Carla Mendes,4573057152,COMPLETED
2,2025-11-05T08:00:25,Rafael Duarte,4573057152,COMPLETED
3,2025-11-05T06:50:25,Daniel Souza,4573057152,COMPLETED
4,2025-11-05T10:20:25,Daniel Souza,4573057152,COMPLETED
5,2025-11-05T09:33:25,Gabriel Rocha,4573057152,COMPLETED
6,2025-11-05T07:14:25,Fábio Fernandes,4573057152,COMPLETED
7,2025-11-05T08:38:25,Carla Mendes,4573057152,NOT_COMPLETED
1,2025-04-24T07:53:31,Rafael Duarte,4575006452,COMPLETED
2,2025-04-24T09:21:31,Caio Gonçalves,4575006452,COMPLETED
3,2025-04-24T10:27:31,Amanda Freitas,4575006452,COMPLETED
4,2025-04-24T13:19:31,Fábio Fernandes,4575006452,COMPLETED
5,2025-04-24T12:59:31,Julia Ribeiro,4575006452,COMPLETED
6,2025-04-24T14:15:31,Fábio Fernandes,4575006452,COMPLETED
7,2025-04-24T12:40:31,Ana Lima,4575006452,COMPLETED
8,2025-04-24T19:39:31,Sofia Martins,4575006452,COMPLETED
9,2025-04-24T18:18:31,Paulo Henrique,4575006452,COMPLETED
10,2025-04-24T13:59:31,Julia Ribeiro,4575006452,COMPLETED
11,2025-04-24T16:16:31,Rafael Duarte,4575006452,NOT_COMPLETED
1,2025-01-17T13:10:18,Kelly Santos,4543538531,NOT_COMPLETED
1,2025-01-03T21:16:50,Rafael Duarte,4596723149,COMPLETED
2,2025-01-03T22:48:50,Sofia Martins,4596723149,COMPLETED
3,2025-01-04T00:13:50,Sofia Martins,4596723149,COMPLETED
4,2025-01-03T23:22:50,Caio Gonçalves,4596723149,COMPLETED
5,2025-01-04T00:12:50,Marcos Oliveira,4596723149,COMPLETED
6,2025-01-04T01:58:50,Marcos Oliveira,4596723149,COMPLETED
7,2025-01-04T06:03:50,Ana Lima,4596723149,COMPLETED
8,2025-01-04T06:38:50,Marcos Oliveira,4596723149,NOT_COMPLETED
1,2025-07-04T09:31:28,Bruna Costa,4500113512,COMPLETED
2,2025-07-04T11:37:28,Caio Gonçalves,4500113512,COMPLETED
3,2025-07-04T12:24:28,Marcos Oliveira,4500113512,COMPLETED
4,2025-07-04T12:59:28,Amanda Freitas,4500113512,NOT_COMPLETED
