event_id,createdAt,createdBy,request_request,status
9,2025-07-21T12:58:31,Gabriel Rocha,4595160987,COMPLETED
10,2025-07-21T10:24:31,Ana Lima,4595160987,NOT_COMPLETED
1,2025-11-27T22:27:05,Gabriel Rocha,4547670490,COMPLETED
2,2025-11-28T00:08:05,Kelly Santos,4547670490,COMPLETED
3,2025-11-28T01:13:05,Marcos Oliveira,4547670490,NOT_COMPLETED
1,2025-05-26T14:59:02,Fábio Fernandes,4529094381,COMPLETED
2,2025-05-26T15:49:02,Caio Gonçalves,4529094381,COMPLETED
3,2025-05-26T16:10:02,Bruna Costa,4529094381,COMPLETED
4,2025-05-26T18:03:02,Tiago Nunes,4529094381,COMPLETED
5,2025-05-26T20:31:02,Kelly Santos,4529094381,NOT_COMPLETED
1,2025-03-05T09:36:11,Caio Gonçalves,4522086722,COMPLETED
2,2025-03-05T09:59:11,Rafael Duarte,4522086722,COMPLETED
3,2025-03-05T09:11:11,Rafael Duarte,4522086722,COMPLETED
4,2025-03-05T14:35:11,Gabriel Rocha,4522086722,COMPLETED
5,2025-03-05T10:30:11,Ana Lima,4522086722,COMPLETED
6,2025-03-05T11:59:11,Kelly Santos,4522086722,NOT_COMPLETED
1,2025-08-03T05:41:44,Amanda Freitas,4564708706,COMPLETED
2,2025-08-03T05:44:44,Ana Lima,4564708706,COMPLETED
3,2025-08-03T08:52:44,Tiago Nunes,4564708706,COMPLETED
4,2025-08-03T05:50:44,Tiago Nunes,4564708706,COMPLETED
5,2025-08-03T07:23:44,Fábio Fernandes,4564708706,NOT_COMPLETED
1,2025-12-19T15:29:16,Paulo Henrique,4517018535,COMPLETED
2,2025-12-19T15:29:16,Caio Gonçalves,4517018535,COMPLETED
3,2025-12-19T17:31:16,Caio Gonçalves,4517018535,COMPLETED
4,2025-12-19T14:59:16,Julia Ribeiro,4517018535,COMPLETED
5,2025-12-19T19:19:16,Caio Gonçalves,4517018535,COMPLETED
6,2025-12-19T15:19:16,Tiago Nunes,4517018535,COMPLETED
7,2025-12-19T23:39:16,Paulo Henrique,4517018535,NOT_COMPLETED
1,2025-12-17T20:06:51,Fábio Fernandes,4562701040,COMPLETED
2,2025-12-17T19:42:51,Daniel Souza,4562701040,COMPLETED
3,2025-12-17T19:57:51,Daniel Souza,4562701040,COMPLETED
4,2025-12-17T21:32:51,Tiago Nunes,4562701040,NOT_COMPLETED
1,2025-11-23T10:37:35,Sofia Martins,4543996187,COMPLETED
2,2025-11-23T12:46:35,Rafael Duarte,4543996187,COMPLETED
3,2025-11-23T11:52:35,Carla Mendes,4543996187,COMPLETED
4,2025-11-23T11:18:35,Carla Mendes,4543996187,NOT_COMPLETED
1,2025-02-24T16:47:21,Bruna Costa,4566174318,COMPLETED
2,2025-02-24T16:55:21,Caio Gonçalves,4566174318,COMPLETED
3,2025-02-24T17:41:21,Tiago Nunes,4566174318,COMPLETED
4,2025-02-24T18:15:21,Marcos Oliveira,4566174318,NOT_COMPLETED
1,2025-08-21T23:37:49,Fábio Fernandes,4525865868,COMPLETED
2,2025-08-21T23:02:49,Rafael Duarte,4525865868,NOT_COMPLETED
1,2025-04-18T16:53:47,Julia Ribeiro,4522002260,NOT_COMPLETED
1,2025-09-07T15:09:37,Julia Ribeiro,4570404546,COMPLETED
2,2025-09-07T15:47:37,Marcos Oliveira,4570404546,COMPLETED
3,2025-09-07T17:42:37,Marcos Oliveira,4570404546,COMPLETED
4,2025-09-07T17:57:37,Fábio Fernandes,4570404546,COMPLETED
5,2025-09-07T19:47:37,Paulo Henrique,4570404546,COMPLETED
6,2025-09-07T19:39:37,Carla Mendes,4570404546,COMPLETED
7,2025-09-07T22:04:37,Amanda Freitas,4570404546,COMPLETED
8,2025-09-08T01:53:37,Sofia Martins,4570404546,NOT_COMPLETED
1,2025-11-28T10:25:28,Marcos Oliveira,4584737152,COMPLETED
2,2025-11-28T12:08:28,Gabriel Rocha,4584737152,COMPLETED
3,2025-11-28T11:04:28,Sofia Martins,4584737152,COMPLETED
4,2025-11-28T12:20:28,Gabriel Rocha,4584737152,COMPLETED
5,2025-11-28T11:14:28,Ana Lima,4584737152,COMPLETED
6,2025-11-28T11:28:28,Sofia Martins,4584737152,NOT_COMPLETED
1,2025-03-15T10:21:46,Tiago Nunes,4575009637,COMPLETED
2,2025-03-15T11:16:46,Fábio Fernandes,4575009637,COMPLETED
3,2025-03-15T09:59:46,Paulo Henrique,4575009637,COMPLETED
4,2025-03-15T10:20:46,Rafael Duarte,4575009637,COMPLETED
5,2025-03-15T11:51:46,Paulo Henrique,4575009637,COMPLETED
6,2025-03-15T15:08:46,Gabriel Rocha,4575009637,COMPLETED
7,2025-03-15T12:26:46,Gabriel Rocha,4575009637,NOT_COMPLETED
1,2025-06-11T08:29:32,Marcos Oliveira,4519328792,COMPLETED
2,2025-06-11T08:45:32,Julia Ribeiro,4519328792,COMPLETED
3,2025-06-11T11:15:32,Daniel Souza,4519328792,COMPLETED
4,2025-06-11T13:25:32,Gabriel Rocha,4519328792,COMPLETED
5,2025-06-11T12:14:32,Rafael Duarte,4519328792,COMPLETED
6,2025-06-11T16:39:32,Fábio Fernandes,4519328792,COMPLETED
7,2025-06-11T17:36:32,Bruna Costa,4519328792,NOT_COMPLETED
1,2025-03-02T11:30:53,Marcos Oliveira,4572040126,COMPLETED
2,2025-03-02T12:14:53,Caio Gonçalves,4572040126,COMPLETED
3,2025-03-02T11:47:53,Bruna Costa,4572040126,COMPLETED
4,2025-03-02T12:28:53,Marcos Oliveira,4572040126,COMPLETED
5,2025-03-02T16:09:53,Rafael Duarte,4572040126,COMPLETED
6,2025-03-02T17:08:53,Daniel Souza,4572040126,COMPLETED
7,2025-03-02T14:49:53,Julia Ribeiro,4572040126,NOT_COMPLETED
1,2025-12-18T10:59:12,Amanda Freitas,4549675339,COMPLETED
2,2025-12-18T10:51:12,Kelly Santos,4549675339,COMPLETED
3,2025-12-18T12:52:12,Tiago Nunes,4549675339,COMPLETED
4,2025-12-18T10:33:12,Bruna Costa,4549675339,COMPLETED
5,2025-12-18T14:19:12,Tiago Nunes,4549675339,NOT_COMPLETED
1,2025-06-22T07:08:59,Bruna Costa,4539476940,COMPLETED
2,2025-06-22T07:54:59,Sofia Martins,4539476940,COMPLETED
3,2025-06-22T08:50:59,Paulo Henrique,4539476940,COMPLETED
4,2025-06-22T11:02:59,Paulo Henrique,4539476940,COMPLETED
5,2025-06-22T08:50:59,Ana Lima,4539476940,COMPLETED
6,2025-06-22T08:44:59,Caio Gonçalves,4539476940,COMPLETED
7,2025-06-22T07:39:59,Marcos Oliveira,4539476940,COMPLETED
8,2025-06-22T12:50:59,Bruna Costa,4539476940,COMPLETED
9,2025-06-22T18:50:59,Rafael Duarte,4539476940,COMPLETED
10,2025-06-22T17:40:59,Marcos Oliveira,4539476940,NOT_COMPLETED
1,2025-03-18T09:11:03,Fábio Fernandes,4523672571,COMPLETED
2,2025-03-18T08:53:03,Tiago Nunes,4523672571,COMPLETED
3,2025-03-18T10:20:03,Gabriel Rocha,4523672571,COMPLETED
4,2025-03-18T09:05:03,Kelly Santos,4523672571,COMPLETED
5,2025-03-18T11:10:03,Caio Gonçalves,4523672571,COMPLETED
6,2025-03-18T11:59:03,Paulo Henrique,4523672571,COMPLETED
7,2025-03-18T11:56:03,Tiago Nunes,4523672571,COMPLETED
8,2025-03-18T17:49:03,Ana Lima,4523672571,COMPLETED
9,2025-03-18T13:11:03,Sofia Martins,4523672571,COMPLETED
10,2025-03-18T22:15:03,Julia Ribeiro,4523672571,COMPLETED
11,2025-03-18T09:22:03,Daniel Souza,4523672571,COMPLETED
1,2025-06-23T07:11:47,Fábio Fernandes,4590958740,COMPLETED
2,2025-06-23T07:36:47,Paulo Henrique,4590958740,COMPLETED
3,2025-06-23T07:48:47,Rafael Duarte,4590958740,COMPLETED
4,2025-06-23T12:06:47,Rafael Duarte,4590958740,COMPLETED
5,2025-06-23T09:49:47,Paulo Henrique,4590958740,COMPLETED
6,2025-06-23T08:06:47,Bruna Costa,4590958740,COMPLETED
7,2025-06-23T16:42:47,Julia Ribeiro,4590958740,COMPLETED
8,2025-06-23T17:50:47,Caio Gonçalves,4590958740,COMPLETED
9,2025-06-23T19:12:47,Carla Mendes,4590958740,NOT_COMPLETED
1,2025-11-02T14:44:09,Amanda Freitas,4580576730,COMPLETED
2,2025-11-02T16:46:09,Julia Ribeiro,4580576730,COMPLETED
3,2025-11-02T15:25:09,Caio Gonçalves,4580576730,COMPLETED
4,2025-11-02T19:00:09,Tiago Nunes,4580576730,COMPLETED
5,2025-11-02T19:49:09,Carla Mendes,4580576730,COMPLETED
6,2025-11-02T22:28:09,Fábio Fernandes,4580576730,COMPLETED
7,2025-11-02T21:39:09,Kelly Santos,4580576730,COMPLETED
8,2025-11-02T19:08:09,Amanda Freitas,4580576730,COMPLETED
9,2025-11-02T20:22:09,Gabriel Rocha,4580576730,COMPLETED
10,2025-11-02T22:44:09,Carla Mendes,4580576730,COMPLETED
11,2025-11-02T18:39:09,Rafael Duarte,4580576730,NOT_COMPLETED
1,2025-04-16T18:22:10,Tiago Nunes,4595732463,COMPLETED
2,2025-04-16T19:36:10,Bruna Costa,4595732463,COMPLETED
3,2025-04-16T22:05:10,Kelly Santos,4595732463,NOT_COMPLETED
1,2025-03-10T07:27:27,Caio Gonçalves,4581281366,COMPLETED
2,2025-03-10T07:08:27,Kelly Santos,4581281366,COMPLETED
3,2025-03-10T09:31:27,Marcos Oliveira,4581281366,NOT_COMPLETED
1,2025-02-21T09:44:25,Julia Ribeiro,4527618989,NOT_COMPLETED
1,2025-08-02T04:48:24,Sofia Martins,4533677764,COMPLETED
2,2025-08-02T04:13:24,Amanda Freitas,4533677764,COMPLETED
3,2025-08-02T04:25:24,Gabriel Rocha,4533677764,COMPLETED
4,2025-08-02T07:21:24,Ana Lima,4533677764,COMPLETED
5,2025-08-02T05:22:24,Gabriel Rocha,4533677764,COMPLETED
6,2025-08-02T06:19:24,Sofia Martins,4533677764,COMPLETED
7,2025-08-02T07:35:24,Julia Ribeiro,4533677764,NOT_COMPLETED
1,2025-03-19T21:30:26,Gabriel Rocha,4535101735,COMPLETED
2,2025-03-19T21:40:26,Amanda Freitas,4535101735,COMPLETED
3,2025-03-20T00:12:26,Gabriel Rocha,4535101735,COMPLETED
4,2025-03-20T01:34:26,Julia Ribeiro,4535101735,COMPLETED
5,2025-03-19T21:43:26,Marcos Oliveira,4535101735,COMPLETED
6,2025-03-19T23:48:26,Daniel Souza,4535101735,COMPLETED
7,2025-03-20T01:37:26,Carla Mendes,4535101735,COMPLETED
8,2025-03-20T01:58:26,Ana Lima,4535101735,COMPLETED
9,2025-03-20T06:09:26,Ana Lima,4535101735,COMPLETED
10,2025-03-20T10:48:26,Rafael Duarte,4535101735,NOT_COMPLETED
1,2025-05-02T05:01:54,Sofia Martins,4551851040,COMPLETED
2,2025-05-02T05:43:54,Daniel Souza,4551851040,COMPLETED
3,2025-05-02T06:01:54,Rafael Duarte,4551851040,COMPLETED
4,2025-05-02T04:43:54,Amanda Freitas,4551851040,COMPLETED
5,2025-05-02T04:20:54,Ana Lima,4551851040,COMPLETED
6,2025-05-02T10:43:54,Sofia Martins,4551851040,COMPLETED
7,2025-05-02T10:27:54,Caio Gonçalves,4551851040,COMPLETED
8,2025-05-02T06:51:54,Fábio Fernandes,4551851040,NOT_COMPLETED
1,2025-12-21T12:46:55,Bruna Costa,4583858018,COMPLETED
2,2025-12-21T14:36:55,Fábio Fernandes,4583858018,COMPLETED
3,2025-12-21T16:05:55,Tiago Nunes,4583858018,COMPLETED
4,2025-12-21T15:06:55,Paulo Henrique,4583858018,COMPLETED
5,2025-12-21T18:03:55,Gabriel Rocha,4583858018,NOT_COMPLETED
1,2025-11-16T00:28:08,Amanda Freitas,4528613866,COMPLETED
2,2025-11-16T00:33:08,Daniel Souza,4528613866,COMPLETED
3,2025-11-16T02:43:08,Kelly Santos,4528613866,COMPLETED
4,2025-11-16T01:39:08,Julia Ribeiro,4528613866,COMPLETED
5,2025-11-16T05:55:08,Paulo Henrique,4528613866,NOT_COMPLETED
1,2025-01-11T18:18:46,Caio Gonçalves,4523957442,COMPLETED
2,2025-01-11T17:25:46,Amanda Freitas,4523957442,COMPLETED
3,2025-01-11T20:12:46,Tiago Nunes,4523957442,COMPLETED
4,2025-01-11T19:47:46,Fábio Fernandes,4523957442,COMPLETED
5,2025-01-11T19:56:46,Kelly Santos,4523957442,COMPLETED
6,2025-01-11T22:09:46,Caio Gonçalves,4523957442,COMPLETED
7,2025-01-12T00:26:46,Julia Ribeiro,4523957442,COMPLETED
8,2025-01-11T20:11:46,Carla Mendes,4523957442,COMPLETED
9,2025-01-11T23:00:46,Bruna Costa,4523957442,COMPLETED
10,2025-01-11T17:51:46,Daniel Souza,4523957442,NOT_COMPLETED
1,2025-09-11T20:19:03,Sofia Martins,4541262943,COMPLETED
2,2025-09-11T22:39:03,Kelly Santos,4541262943,COMPLETED
3,2025-09-11T23:25:03,Ana Lima,4541262943,NOT_COMPLETED
1,2025-07-14T16:35:42,Caio Gonçalves,4549269266,COMPLETED
2,2025-07-14T16:30:42,Julia Ribeiro,4549269266,COMPLETED
3,2025-07-14T17:43:42,Kelly Santos,4549269266,COMPLETED
4,2025-07-14T19:42:42,Caio Gonçalves,4549269266,COMPLETED
5,2025-07-14T16:41:42,Julia Ribeiro,4549269266,COMPLETED
6,2025-07-14T18:16:42,Tiago Nunes,4549269266,NOT_COMPLETED
1,2025-06-05T00:48:16,Daniel Souza,4587809699,COMPLETED
2,2025-06-05T02:20:16,Sofia Martins,4587809699,COMPLETED
3,2025-06-05T01:10:16,Julia Ribeiro,4587809699,COMPLETED
4,2025-06-05T00:52:16,Rafael Duarte,4587809699,COMPLETED
5,2025-06-05T01:19:16,Carla Mendes,4587809699,COMPLETED
6,2025-06-05T08:34:16,Carla Mendes,4587809699,COMPLETED
7,2025-06-05T01:35:16,Fábio Fernandes,4587809699,NOT_COMPLETED
1,2025-11-17T05:47:38,Bruna Costa,4554645482,COMPLETED
2,2025-11-17T07:16:38,Sofia Martins,4554645482,COMPLETED
3,2025-11-17T08:42:38,Sofia Martins,4554645482,COMPLETED
4,2025-11-17T05:24:38,Sofia Martins,4554645482,COMPLETED
5,2025-11-17T11:14:38,Gabriel Rocha,4554645482,COMPLETED
6,2025-11-17T07:18:38,Sofia Martins,4554645482,NOT_COMPLETED
1,2025-08-26T04:59:11,Amanda Freitas,4509656831,COMPLETED
2,2025-08-26T04:14:11,Sofia Martins,4509656831,COMPLETED
3,2025-08-26T04:11:11,Fábio Fernandes,4509656831,COMPLETED
4,2025-08-26T07:32:11,Bruna Costa,4509656831,COMPLETED
5,2025-08-26T08:06:11,Kelly Santos,4509656831,COMPLETED
6,2025-08-26T07:56:11,Kelly Santos,4509656831,NOT_COMPLETED
1,2025-12-15T22:04:49,Tiago Nunes,4541096529,COMPLETED
2,2025-12-15T23:56:49,Daniel Souza,4541096529,COMPLETED
3,2025-12-15T23:41:49,Ana Lima,4541096529,COMPLETED
4,2025-12-15T23:56:49,Tiago Nunes,4541096529,COMPLETED
5,2025-12-15T23:58:49,Caio Gonçalves,4541096529,COMPLETED
6,2025-12-16T02:26:49,Julia Ribeiro,4541096529,COMPLETED
7,2025-12-16T04:08:49,Fábio Fernandes,4541096529,COMPLETED
8,2025-12-16T08:44:49,Rafael Duarte,4541096529,COMPLETED
9,2025-12-15T23:59:49,Caio Gonçalves,4541096529,COMPLETED
10,2025-12-16T11:08:49,Gabriel Rocha,4541096529,COMPLETED
11,2025-12-16T09:03:49,Sofia Martins,4541096529,NOT_COMPLETED
1,2025-02-24T10:55:05,Fábio Fernandes,4524505660,COMPLETED
2,2025-02-24T11:02:05,Marcos Oliveira,4524505660,COMPLETED
3,2025-02-24T11:26:05,Gabriel Rocha,4524505660,COMPLETED
4,2025-02-24T16:50:05,Rafael Duarte,4524505660,COMPLETED
5,2025-02-24T15:05:05,Bruna Costa,4524505660,COMPLETED
6,2025-02-24T12:08:05,Bruna Costa,4524505660,COMPLETED
7,2025-02-24T15:09:05,Tiago Nunes,4524505660,COMPLETED
8,2025-02-24T16:18:05,Carla Mendes,4524505660,COMPLETED
9,2025-02-24T15:47:05,Paulo Henrique,4524505660,NOT_COMPLETED
1,2025-02-13T18:13:51,Kelly Santos,4595229261,COMPLETED
2,2025-02-13T19:29:51,Caio Gonçalves,4595229261,COMPLETED
3,2025-02-13T20:16:51,Tiago Nunes,4595229261,COMPLETED
4,2025-02-13T21:49:51,Amanda Freitas,4595229261,COMPLETED
5,2025-02-13T17:14:51,Paulo Henrique,4595229261,COMPLETED
6,2025-02-14T00:37:51,Paulo Henrique,4595229261,COMPLETED
7,2025-02-13T20:33:51,Fábio Fernandes,4595229261,COMPLETED
8,2025-02-13T20:33:51,Caio Gonçalves,4595229261,COMPLETED
9,2025-02-14T06:01:51,Carla Mendes,4595229261,COMPLETED
10,2025-02-14T02:39:51,Gabriel Rocha,4595229261,COMPLETED
11,2025-02-13T19:23:51,Marcos Oliveira,4595229261,COMPLETED
1,2025-01-01T17:41:26,Sofia Martins,4569994469,COMPLETED
2,2025-01-01T18:56:26,Paulo Henrique,4569994469,COMPLETED
3,2025-01-01T19:51:26,Sofia Martins,4569994469,COMPLETED
4,2025-01-01T23:14:26,Marcos Oliveira,4569994469,NOT_COMPLETED
1,2025-03-11T05:16:53,Kelly Santos,4575016106,COMPLETED
2,2025-03-11T06:59:53,Gabriel Rocha,4575016106,COMPLETED
3,2025-03-11T06:40:53,Amanda Freitas,4575016106,COMPLETED
4,2025-03-11T05:03:53,Ana Lima,4575016106,COMPLETED
5,2025-03-11T06:31:53,Ana Lima,4575016106,NOT_COMPLETED
1,2025-04-17T14:28:00,Bruna Costa,4567945124,COMPLETED
2,2025-04-17T14:43:00,Caio Gonçalves,4567945124,COMPLETED
3,2025-04-17T15:31:00,Marcos Oliveira,4567945124,COMPLETED
4,2025-04-17T16:21:00,Marcos Oliveira,4567945124,COMPLETED
5,2025-04-17T17:18:00,Caio Gonçalves,4567945124,COMPLETED
6,2025-04-17T21:37:00,Ana Lima,4567945124,COMPLETED
7,2025-04-17T21:51:00,Bruna Costa,4567945124,NOT_COMPLETED
1,2025-04-14T01:06:38,Carla Mendes,4532127235,COMPLETED
2,2025-04-14T01:08:38,Caio Gonçalves,4532127235,COMPLETED
3,2025-04-14T02:58:38,Ana Lima,4532127235,COMPLETED
4,2025-04-14T04:58:38,Bruna Costa,4532127235,COMPLETED
5,2025-04-14T05:15:38,Caio Gonçalves,4532127235,COMPLETED
6,2025-04-14T01:40:38,Kelly Santos,4532127235,COMPLETED
7,2025-04-14T05:53:38,Daniel Souza,4532127235,COMPLETED
8,2025-04-14T11:30:38,Bruna Costa,4532127235,COMPLETED
9,2025-04-14T05:16:38,Ana Lima,4532127235,NOT_COMPLETED
1,2025-08-04T07:35:14,Tiago Nunes,4561878104,COMPLETED
2,2025-08-04T08:48:14,Ana Lima,4561878104,COMPLETED
3,2025-08-04T07:50:14,Sofia Martins,4561878104,COMPLETED
4,2025-08-04T10:14:14,Kelly Santos,4561878104,COMPLETED
5,2025-08-04T14:39:14,Kelly Santos,4561878104,NOT_COMPLETED
1,2025-09-14T22:03:20,Rafael Duarte,4532805866,COMPLETED
2,2025-09-14T22:06:20,Kelly Santos,4532805866,COMPLETED
3,2025-09-14T21:37:20,Paulo Henrique,4532805866,NOT_COMPLETED
1,2025-08-02T14:27:19,Rafael Duarte,4576708986,NOT_COMPLETED
1,2025-12-24T08:13:04,Paulo Henrique,4555479257,COMPLETED
2,2025-12-24T07:49:04,Daniel Souza,4555479257,COMPLETED
3,2025-12-24T11:53:04,Tiago Nunes,4555479257,COMPLETED
4,2025-12-24T08:25:04,Kelly Santos,4555479257,COMPLETED
5,2025-12-24T08:59:04,Caio Gonçalves,4555479257,COMPLETED
6,2025-12-24T09:41:04,Fábio Fernandes,4555479257,COMPLETED
7,2025-12-24T15:53:04,Rafael Duarte,4555479257,COMPLETED
8,2025-12-24T10:01:04,Ana Lima,4555479257,COMPLETED
9,2025-12-24T10:02:04,Julia Ribeiro,4555479257,COMPLETED
10,2025-12-24T15:19:04,Daniel Souza,4555479257,COMPLETED
11,2025-12-24T12:04:04,Fábio Fernandes,4555479257,NOT_COMPLETED
1,2025-03-03T10:22:56,Rafael Duarte,4552635583,COMPLETED
2,2025-03-03T09:54:56,Bruna Costa,4552635583,COMPLETED
3,2025-03-03T10:40:56,Kelly Santos,4552635583,COMPLETED
4,2025-03-03T12:12:56,Ana Lima,4552635583,COMPLETED
5,2025-03-03T15:40:56,Daniel Souza,4552635583,COMPLETED
6,2025-03-03T10:40:56,Daniel Souza,4552635583,COMPLETED
7,2025-03-03T19:14:56,Caio Gonçalves,4552635583,COMPLETED
8,2025-03-03T16:36:56,Rafael Duarte,4552635583,COMPLETED
9,2025-03-03T16:34:56,Gabriel Rocha,4552635583,COMPLETED
10,2025-03-03T15:20:56,Julia Ribeiro,4552635583,NOT_COMPLETED
1,2025-09-04T14:54:26,Julia Ribeiro,4577171273,COMPLETED
2,2025-09-04T14:55:26,Sofia Martins,4577171273,COMPLETED
3,2025-09-04T16:39:26,Julia Ribeiro,4577171273,COMPLETED
4,2025-09-04T15:53:26,Bruna Costa,4577171273,COMPLETED
5,2025-09-04T14:45:26,Caio Gonçalves,4577171273,COMPLETED
6,2025-09-04T20:39:26,Rafael Duarte,4577171273,COMPLETED
7,2025-09-04T20:10:26,Gabriel Rocha,4577171273,COMPLETED
8,2025-09-05T00:09:26,Amanda Freitas,4577171273,COMPLETED
9,2025-09-04T16:09:26,Carla Mendes,4577171273,NOT_COMPLETED
1,2025-10-25T16:58:23,Amanda Freitas,4561000067,COMPLETED
2,2025-10-25T19:13:23,Rafael Duarte,4561000067,COMPLETED
3,2025-10-25T20:09:23,Carla Mendes,4561000067,COMPLETED
4,2025-10-25T17:43:23,Amanda Freitas,4561000067,COMPLETED
5,2025-10-25T22:47:23,Fábio Fernandes,4561000067,COMPLETED
6,2025-10-25T22:03:23,Caio Gonçalves,4561000067,NOT_COMPLETED
1,2025-05-02T22:41:36,Rafael Duarte,4509930725,COMPLETED
2,2025-05-02T22:24:36,Marcos Oliveira,4509930725,COMPLETED
3,2025-05-02T23:18:36,Gabriel Rocha,4509930725,COMPLETED
4,2025-05-03T00:44:36,Fábio Fernandes,4509930725,COMPLETED
5,2025-05-03T01:25:36,Sofia Martins,4509930725,COMPLETED
6,2025-05-03T01:30:36,Kelly Santos,4509930725,COMPLETED
7,2025-05-03T00:13:36,Marcos Oliveira,4509930725,NOT_COMPLETED
1,2025-01-03T17:09:09,Amanda Freitas,4563777384,COMPLETED
2,2025-01-03T16:13:09,Rafael Duarte,4563777384,COMPLETED
3,2025-01-03T19:46:09,Amanda Freitas,4563777384,NOT_COMPLETED
1,2025-01-15T15:12:38,Amanda Freitas,4595043157,COMPLETED
2,2025-01-15T15:03:38,Caio Gonçalves,4595043157,NOT_COMPLETED
1,2025-05-28T20:47:42,Marcos Oliveira,4502562833,COMPLETED
2,2025-05-28T20:22:42,Marcos Oliveira,4502562833,NOT_COMPLETED
1,2025-10-09T08:44:39,Fábio Fernandes,4530988640,COMPLETED
2,2025-10-09T09:50:39,Paulo Henrique,4530988640,COMPLETED
3,2025-10-09T11:57:39,Amanda Freitas,4530988640,COMPLETED
4,2025-10-09T12:08:39,Amanda Freitas,4530988640,COMPLETED
5,2025-10-09T15:14:39,Daniel Souza,4530988640,COMPLETED
6,2025-10-09T12:00:39,Marcos Oliveira,4530988640,COMPLETED
7,2025-10-09T18:05:39,Caio Gonçalves,4530988640,NOT_COMPLETED
1,2025-12-22T08:48:53,Bruna Costa,4595498040,NOT_COMPLETED
1,2025-02-14T23:32:47,Caio Gonçalves,4568087108,NOT_COMPLETED
1,2025-03-21T19:16:27,Carla Mendes,4551105239,NOT_COMPLETED
1,2025-04-17T13:35:52,Tiago Nunes,4538765208,COMPLETED
2,2025-04-17T14:24:52,Ana Lima,4538765208,COMPLETED
3,2025-04-17T13:28:52,Bruna Costa,4538765208,NOT_COMPLETED
1,2025-01-18T15:52:25,Sofia Martins,4503892997,COMPLETED
2,2025-01-18T15:01:25,Fábio Fernandes,4503892997,COMPLETED
3,2025-01-18T18:53:25,Paulo Henrique,4503892997,NOT_COMPLETED
1,2025-10-16T23:25:29,Rafael Duarte,4590151493,COMPLETED
2,2025-10-16T23:47:29,Amanda Freitas,4590151493,COMPLETED
3,2025-10-17T03:16:29,Amanda Freitas,4590151493,COMPLETED
4,2025-10-17T03:19:29,Marcos Oliveira,4590151493,COMPLETED
5,2025-10-17T03:37:29,Rafael Duarte,4590151493,COMPLETED
6,2025-10-17T06:25:29,Gabriel Rocha,4590151493,COMPLETED
7,2025-10-17T06:21:29,Kelly Santos,4590151493,COMPLETED
8,2025-10-17T01:39:29,Julia Ribeiro,4590151493,NOT_COMPLETED
1,2025-01-28T04:48:23,Tiago Nunes,4515086675,COMPLETED
2,2025-01-28T06:41:23,Rafael Duarte,4515086675,COMPLETED
3,2025-01-28T05:16:23,Carla Mendes,4515086675,COMPLETED
4,2025-01-28T07:11:23,Carla Mendes,4515086675,COMPLETED
5,2025-01-28T09:00:23,Amanda Freitas,4515086675,COMPLETED
6,2025-01-28T12:37:23,Ana Lima,4515086675,NOT_COMPLETED
1,2025-07-11T06:56:22,Paulo Henrique,4527593900,COMPLETED
2,2025-07-11T06:25:22,Daniel Souza,4527593900,NOT_COMPLETED
1,2025-11-15T13:39:01,Marcos Oliveira,4526762048,COMPLETED
2,2025-11-15T14:19:01,Daniel Souza,4526762048,COMPLETED
3,2025-11-15T16:19:01,Marcos Oliveira,4526762048,COMPLETED
4,2025-11-15T14:17:01,Daniel Souza,4526762048,COMPLETED
5,2025-11-15T18:10:01,Bruna Costa,4526762048,COMPLETED
6,2025-11-15T21:13:01,Julia Ribeiro,4526762048,COMPLETED
7,2025-11-15T19:32:01,Tiago Nunes,4526762048,NOT_COMPLETED
1,2025-01-03T14:06:07,Ana Lima,4506036433,COMPLETED
2,2025-01-03T14:09:07,Carla Mendes,4506036433,COMPLETED
3,2025-01-03T15:36:07,Gabriel Rocha,4506036433,COMPLETED
4,2025-01-03T15:19:07,Marcos Oliveira,4506036433,COMPLETED
5,2025-01-03T20:47:07,Rafael Duarte,4506036433,COMPLETED
6,2025-01-03T17:21:07,Bruna Costa,4506036433,COMPLETED
7,2025-01-03T19:03:07,Caio Gonçalves,4506036433,COMPLETED
8,2025-01-03T21:03:07,Ana Lima,4506036433,COMPLETED
9,2025-01-03T21:24:07,Carla Mendes,4506036433,NOT_COMPLETED
1,2025-05-22T00:59:43,Caio Gonçalves,4519182959,COMPLETED
2,2025-05-22T00:06:43,Kelly Santos,4519182959,COMPLETED
3,2025-05-22T02:31:43,Julia Ribeiro,4519182959,COMPLETED
4,2025-05-22T01:28:43,Carla Mendes,4519182959,COMPLETED
5,2025-05-22T06:35:43,Bruna Costa,4519182959,COMPLETED
6,2025-05-22T05:16:43,Bruna Costa,4519182959,COMPLETED
7,2025-05-22T06:26:43,Amanda Freitas,4519182959,NOT_COMPLETED
1,2025-03-04T08:12:33,Kelly Santos,4554645328,COMPLETED
2,2025-03-04T07:40:33,Gabriel Rocha,4554645328,COMPLETED
3,2025-03-04T09:32:33,Daniel Souza,4554645328,COMPLETED
4,2025-03-04T13:04:33,Carla Mendes,4554645328,COMPLETED
5,2025-03-04T10:23:33,Kelly Santos,4554645328,COMPLETED
6,2025-03-04T12:26:33,Bruna Costa,4554645328,COMPLETED
7,2025-03-04T17:31:33,Daniel Souza,4554645328,COMPLETED
8,2025-03-04T17:56:33,Daniel Souza,4554645328,COMPLETED
